user_id,datetime,weekday,place_name,transport_mode,lon_x,lat_y
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T00:00:00+02:00,Thu,Adliswil  Dietlimoos,,8.532146,47.322596
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:58:06+02:00,Thu,,Bus,8.532146,47.322596
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:58:06+02:00,Thu,,Bus,8.531835,47.322828
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:58:16+02:00,Thu,,Bus,8.531692,47.323772
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:58:27+02:00,Thu,,Bus,8.531351,47.324906
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:58:36+02:00,Thu,,Bus,8.531117,47.325340
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:58:47+02:00,Thu,,Bus,8.531082,47.325351
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:58:56+02:00,Thu,,Bus,8.531078,47.325353
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:59:06+02:00,Thu,,Bus,8.531042,47.325451
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:59:16+02:00,Thu,,Bus,8.530384,47.325823
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:59:27+02:00,Thu,,Bus,8.529542,47.325959
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:59:36+02:00,Thu,,Bus,8.529574,47.326391
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:59:47+02:00,Thu,,Bus,8.529594,47.327048
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T06:59:55+02:00,Thu,,Bus,8.529626,47.327518
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:00:05+02:00,Thu,,Bus,8.529663,47.327573
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:00:14+02:00,Thu,,Bus,8.529665,47.327662
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:00:23+02:00,Thu,,Bus,8.529662,47.327913
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:00:32+02:00,Thu,,Bus,8.529697,47.328542
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:00:42+02:00,Thu,,Bus,8.529734,47.329226
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:00:51+02:00,Thu,,Bus,8.529746,47.329960
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:01:01+02:00,Thu,,Bus,8.529804,47.330864
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:01:10+02:00,Thu,,Bus,8.529885,47.331777
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:01:19+02:00,Thu,,Bus,8.529919,47.332595
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:01:28+02:00,Thu,,Bus,8.529871,47.333148
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:01:37+02:00,Thu,,Bus,8.529864,47.333620
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:01:52+02:00,Thu,,Bus,8.529925,47.333957
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:02:03+02:00,Thu,,Bus,8.530015,47.334022
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:02:13+02:00,Thu,,Bus,8.529954,47.334668
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:02:23+02:00,Thu,,Bus,8.529917,47.335071
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:02:33+02:00,Thu,,Bus,8.529899,47.335138
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:02:43+02:00,Thu,,Bus,8.529890,47.335138
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:02:52+02:00,Thu,,Bus,8.529888,47.335134
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:03:03+02:00,Thu,,Bus,8.529919,47.335520
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:03:13+02:00,Thu,,Bus,8.530076,47.336282
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:03:23+02:00,Thu,,Bus,8.529867,47.337128
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:03:33+02:00,Thu,,Bus,8.529991,47.337882
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:03:44+02:00,Thu,,Bus,8.529909,47.338058
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:03:53+02:00,Thu,,Bus,8.529919,47.338060
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:04:05+02:00,Thu,,Bus,8.529930,47.338055
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:04:24+02:00,Thu,,Bus,8.529941,47.339375
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:04:33+02:00,Thu,,Bus,8.530022,47.340108
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:04:43+02:00,Thu,,Bus,8.530174,47.340712
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:04:53+02:00,Thu,,Bus,8.530052,47.340795
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:05:03+02:00,Thu,,Bus,8.530054,47.340810
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:05:12+02:00,Thu,,Bus,8.530423,47.341321
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:05:23+02:00,Thu,,Bus,8.530686,47.341990
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:05:32+02:00,Thu,,Bus,8.530847,47.342563
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:05:43+02:00,Thu,,Bus,8.530432,47.343146
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:05:53+02:00,Thu,,Bus,8.530209,47.343444
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:06:03+02:00,Thu,,Bus,8.530255,47.343448
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:06:13+02:00,Thu,,Bus,8.530245,47.343407
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:06:23+02:00,Thu,,Bus,8.530098,47.343531
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:06:34+02:00,Thu,,Bus,8.530564,47.344001
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:06:43+02:00,Thu,,Bus,8.531493,47.344046
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:06:53+02:00,Thu,,Bus,8.532503,47.344326
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:07:03+02:00,Thu,,Bus,8.532991,47.344637
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:07:13+02:00,Thu,,Bus,8.533071,47.344615
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:07:23+02:00,Thu,,Bus,8.533301,47.344720
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:07:33+02:00,Thu,,Bus,8.533245,47.345451
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:07:51+02:00,Thu,,Bus,8.532893,47.346969
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:08:02+02:00,Thu,,Bus,8.533096,47.347425
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:08:14+02:00,Thu,,Bus,8.533177,47.347708
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:08:25+02:00,Thu,,Bus,8.533162,47.347813
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:08:34+02:00,Thu,,Bus,8.533438,47.347762
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:08:41+02:00,Thu,,Bus,8.533431,47.347688
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:08:45+02:00,Thu,,Walk,8.533431,47.347688
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:08:54+02:00,Thu,,Walk,8.533400,47.347610
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:09:05+02:00,Thu,,Walk,8.533376,47.347506
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:09:15+02:00,Thu,,Walk,8.533294,47.347407
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:09:24+02:00,Thu,,Walk,8.533237,47.347335
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:09:35+02:00,Thu,,Walk,8.533082,47.347253
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:09:45+02:00,Thu,,Walk,8.532881,47.347197
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:09:55+02:00,Thu,,Walk,8.532800,47.347094
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:10:05+02:00,Thu,,Walk,8.532869,47.346954
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:10:14+02:00,Thu,,Walk,8.532897,47.346835
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:10:24+02:00,Thu,,Walk,8.532887,47.346739
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:10:34+02:00,Thu,,Walk,8.533127,47.346508
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:10:45+02:00,Thu,,Walk,8.532965,47.346535
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:11:40+02:00,Thu,,Walk,8.533071,47.346405
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:11:52+02:00,Thu,,Walk,8.533369,47.346187
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:12:02+02:00,Thu,,Walk,8.533293,47.346233
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:12:13+02:00,Thu,,Walk,8.533105,47.346299
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:12:22+02:00,Thu,,Walk,8.533081,47.346308
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:12:22+02:00,Thu,,Walk,8.532835,47.346479
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T07:12:22+02:00,Thu,Benutzerdefinierter Ort,,8.532835,47.346479
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:03:02+02:00,Thu,,Other1,8.532835,47.346479
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:03:02+02:00,Thu,,Other1,8.533230,47.347312
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:03:11+02:00,Thu,,Other1,8.533436,47.347382
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:03:20+02:00,Thu,,Other1,8.533415,47.347492
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:03:29+02:00,Thu,,Other1,8.533527,47.347595
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:03:38+02:00,Thu,,Other1,8.533531,47.347699
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:03:50+02:00,Thu,,Other1,8.533713,47.347734
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:03:59+02:00,Thu,,Other1,8.533920,47.347609
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:04:08+02:00,Thu,,Other1,8.533918,47.347474
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:04:18+02:00,Thu,,Other1,8.533867,47.347418
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:04:18+02:00,Thu,,Other1,8.533600,47.347442
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:04:18+02:00,Thu,Zürich Wollishofen,,8.533600,47.347442
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:33:58+02:00,Thu,,Train,8.533600,47.347442
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:03+02:00,Thu,,Train,8.533582,47.348070
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:07+02:00,Thu,,Train,8.533401,47.349044
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:11+02:00,Thu,,Train,8.533386,47.349123
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:15+02:00,Thu,,Train,8.533374,47.349277
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:19+02:00,Thu,,Train,8.533347,47.349632
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:23+02:00,Thu,,Train,8.533256,47.350105
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:28+02:00,Thu,,Train,8.533160,47.350605
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:32+02:00,Thu,,Train,8.533116,47.350917
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:36+02:00,Thu,,Train,8.533102,47.351091
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:40+02:00,Thu,,Train,8.533098,47.351259
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:44+02:00,Thu,,Train,8.533114,47.351587
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:49+02:00,Thu,,Train,8.533241,47.352842
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:53+02:00,Thu,,Train,8.533273,47.353250
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:34:57+02:00,Thu,,Train,8.533271,47.353403
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:01+02:00,Thu,,Train,8.533258,47.353593
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:05+02:00,Thu,,Train,8.533251,47.353679
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:10+02:00,Thu,,Train,8.533237,47.353769
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:14+02:00,Thu,,Train,8.533215,47.353873
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:18+02:00,Thu,,Train,8.533200,47.353929
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:22+02:00,Thu,,Train,8.533185,47.353981
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:26+02:00,Thu,,Train,8.533137,47.354142
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:30+02:00,Thu,,Train,8.533096,47.354265
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:35+02:00,Thu,,Train,8.533075,47.354332
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:39+02:00,Thu,,Train,8.533017,47.354493
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:43+02:00,Thu,,Train,8.532959,47.354636
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:47+02:00,Thu,,Train,8.532917,47.354732
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:51+02:00,Thu,,Train,8.532887,47.354794
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:35:56+02:00,Thu,,Train,8.532850,47.354869
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:00+02:00,Thu,,Train,8.532840,47.354887
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:04+02:00,Thu,,Train,8.532829,47.354909
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:08+02:00,Thu,,Train,8.532788,47.354988
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:12+02:00,Thu,,Train,8.532759,47.355042
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:17+02:00,Thu,,Train,8.532339,47.355825
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:21+02:00,Thu,,Train,8.532144,47.356193
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:25+02:00,Thu,,Train,8.532113,47.356250
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:29+02:00,Thu,,Train,8.532030,47.356417
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:33+02:00,Thu,,Train,8.531942,47.356609
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:38+02:00,Thu,,Train,8.531862,47.356801
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:42+02:00,Thu,,Train,8.531789,47.357003
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:46+02:00,Thu,,Train,8.531716,47.357227
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:50+02:00,Thu,,Train,8.531672,47.357382
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:54+02:00,Thu,,Train,8.531611,47.357643
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:36:58+02:00,Thu,,Train,8.531565,47.357889
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:03+02:00,Thu,,Train,8.531528,47.358188
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:07+02:00,Thu,,Train,8.531509,47.358432
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:11+02:00,Thu,,Train,8.531493,47.358836
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:15+02:00,Thu,,Train,8.531484,47.359136
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:19+02:00,Thu,,Train,8.531475,47.359405
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:24+02:00,Thu,,Train,8.531465,47.359714
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:28+02:00,Thu,,Train,8.531452,47.359989
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:32+02:00,Thu,,Train,8.531441,47.360139
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:36+02:00,Thu,,Train,8.531417,47.360367
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:40+02:00,Thu,,Train,8.531408,47.360543
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:45+02:00,Thu,,Train,8.531385,47.360667
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:49+02:00,Thu,,Train,8.531361,47.360785
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:53+02:00,Thu,,Train,8.531333,47.360903
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:37:57+02:00,Thu,,Train,8.531304,47.361045
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:01+02:00,Thu,,Train,8.531282,47.361181
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:05+02:00,Thu,,Train,8.531262,47.361341
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:10+02:00,Thu,,Train,8.531246,47.361545
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:14+02:00,Thu,,Train,8.531239,47.361813
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:18+02:00,Thu,,Train,8.531224,47.362030
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:22+02:00,Thu,,Train,8.531169,47.362484
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:26+02:00,Thu,,Train,8.531140,47.362698
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:31+02:00,Thu,,Train,8.531111,47.362862
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:35+02:00,Thu,,Train,8.531079,47.363025
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:39+02:00,Thu,,Train,8.531024,47.363240
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:43+02:00,Thu,,Train,8.530939,47.363493
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:47+02:00,Thu,,Train,8.530879,47.363651
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:52+02:00,Thu,,Train,8.530741,47.363982
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:38:56+02:00,Thu,,Train,8.530566,47.364386
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:00+02:00,Thu,,Train,8.530424,47.364694
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:04+02:00,Thu,,Train,8.530301,47.364931
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:08+02:00,Thu,,Train,8.530179,47.365146
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:12+02:00,Thu,,Train,8.530054,47.365350
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:17+02:00,Thu,,Train,8.529668,47.365957
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:21+02:00,Thu,,Train,8.529360,47.366435
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:25+02:00,Thu,,Train,8.529121,47.366757
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:29+02:00,Thu,,Train,8.528914,47.366997
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:33+02:00,Thu,,Train,8.528637,47.367305
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:38+02:00,Thu,,Train,8.528347,47.367590
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:42+02:00,Thu,,Train,8.527669,47.368173
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:46+02:00,Thu,,Train,8.525486,47.369911
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:50+02:00,Thu,,Train,8.525413,47.369969
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:54+02:00,Thu,,Train,8.524704,47.370534
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:39:59+02:00,Thu,,Train,8.524376,47.370803
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:03+02:00,Thu,,Train,8.523951,47.371143
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:07+02:00,Thu,,Train,8.523812,47.371253
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:11+02:00,Thu,,Train,8.523688,47.371348
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:15+02:00,Thu,,Train,8.523499,47.371490
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:20+02:00,Thu,,Train,8.523256,47.371667
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:24+02:00,Thu,,Train,8.522156,47.372442
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:28+02:00,Thu,,Train,8.520963,47.373283
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:32+02:00,Thu,,Train,8.520343,47.373723
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:36+02:00,Thu,,Train,8.520119,47.373895
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:40+02:00,Thu,,Train,8.519964,47.374019
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:45+02:00,Thu,,Train,8.519845,47.374116
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:49+02:00,Thu,,Train,8.519777,47.374180
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:53+02:00,Thu,,Train,8.519622,47.374336
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:40:57+02:00,Thu,,Train,8.519513,47.374455
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:01+02:00,Thu,,Train,8.519388,47.374608
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:06+02:00,Thu,,Train,8.519306,47.374716
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:10+02:00,Thu,,Train,8.519192,47.374884
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:14+02:00,Thu,,Train,8.519087,47.375060
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:18+02:00,Thu,,Train,8.519007,47.375214
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:22+02:00,Thu,,Train,8.518902,47.375454
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:27+02:00,Thu,,Train,8.518821,47.375696
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:31+02:00,Thu,,Train,8.518774,47.375906
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:35+02:00,Thu,,Train,8.518746,47.376070
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:39+02:00,Thu,,Train,8.518729,47.376232
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:43+02:00,Thu,,Train,8.518724,47.376330
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:47+02:00,Thu,,Train,8.518723,47.376425
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:52+02:00,Thu,,Train,8.518731,47.376569
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:41:56+02:00,Thu,,Train,8.518744,47.376674
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:00+02:00,Thu,,Train,8.518756,47.376768
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:04+02:00,Thu,,Train,8.518773,47.376846
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:08+02:00,Thu,,Train,8.518805,47.376981
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:13+02:00,Thu,,Train,8.518844,47.377111
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:17+02:00,Thu,,Train,8.518923,47.377307
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:21+02:00,Thu,,Train,8.518976,47.377415
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:25+02:00,Thu,,Train,8.519036,47.377528
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:29+02:00,Thu,,Train,8.519097,47.377633
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:34+02:00,Thu,,Train,8.519192,47.377772
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:38+02:00,Thu,,Train,8.519319,47.377936
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:42+02:00,Thu,,Train,8.519466,47.378104
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:46+02:00,Thu,,Train,8.519607,47.378256
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:50+02:00,Thu,,Train,8.520245,47.378908
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:55+02:00,Thu,,Train,8.520891,47.379562
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:42:59+02:00,Thu,,Train,8.521101,47.379777
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:43:03+02:00,Thu,,Train,8.521321,47.379985
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:43:07+02:00,Thu,,Train,8.521563,47.380177
a77bd18b-2615-4b03-802b-879bf3c93798,2023-04-20T09:43:11+02:00,Thu,,Train,8.521721,47.380283
